transaction_id,timestamp,amount,merchant_id,merchant_category,location,card_age,transaction_frequency,is_fraud,hour,day_of_week,is_weekend
TXN002475,2025-11-04 14:20:20.717188,24.05,MERCH_GAS_STATION_2831,gas_station,"San Jose, CA",717,7,0,14,1,0
TXN006510,2025-11-04 14:22:28.717188,106.23,MERCH_RESTAURANT_6584,restaurant,"Phoenix, AZ",1799,3,0,14,1,0
TXN002571,2025-11-04 14:23:15.717188,15.48,MERCH_TRAVEL_7613,travel,"Phoenix, AZ",597,2,0,14,1,0
TXN001509,2025-11-04 14:27:22.717188,41.72,MERCH_ENTERTAINMENT_8516,entertainment,"San Antonio, TX",1026,0,0,14,1,0
TXN006389,2025-11-04 14:28:45.717188,43.78,MERCH_SUBSCRIPTION_9646,subscription,"New York, NY",1770,2,0,14,1,0
TXN009720,2025-11-04 14:32:28.717188,1.0,MERCH_ONLINE_RETAIL_2218,online_retail,"San Antonio, TX",408,1,0,14,1,0
TXN009066,2025-11-04 14:33:42.717188,81.87,MERCH_ENTERTAINMENT_7785,entertainment,"Los Angeles, CA",954,2,0,14,1,0
TXN006097,2025-11-04 14:34:51.717188,16.29,MERCH_PHARMACY_7682,pharmacy,"Chicago, IL",284,2,0,14,1,0
TXN005056,2025-11-04 14:35:24.717188,38.85,MERCH_HOME_IMPROVEMENT_5797,home_improvement,"San Antonio, TX",1056,6,0,14,1,0
TXN009427,2025-11-04 14:35:55.717188,75.19,MERCH_RESTAURANT_5339,restaurant,"Los Angeles, CA",727,6,0,14,1,0
TXN005525,2025-11-04 14:36:08.717188,68.22,MERCH_ELECTRONICS_8391,electronics,"Phoenix, AZ",1157,6,0,14,1,0
TXN005643,2025-11-04 14:37:19.717188,86.13,MERCH_RESTAURANT_9954,restaurant,"San Diego, CA",1379,3,0,14,1,0
TXN009363,2025-11-04 14:37:32.717188,55.01,MERCH_GROCERY_8443,grocery,"Dallas, TX",1752,3,0,14,1,0
TXN005417,2025-11-04 14:39:40.717188,44.15,MERCH_HOME_IMPROVEMENT_8937,home_improvement,"Houston, TX",1360,2,0,14,1,0
TXN000243,2025-11-04 14:41:08.717188,36.9,MERCH_SUBSCRIPTION_1430,subscription,"San Jose, CA",1751,1,0,14,1,0
TXN008462,2025-11-04 14:44:41.717188,11.41,MERCH_GROCERY_6699,grocery,"San Diego, CA",344,3,0,14,1,0
TXN003569,2025-11-04 14:51:15.717188,28.86,MERCH_ENTERTAINMENT_7054,entertainment,"Houston, TX",447,1,0,14,1,0
TXN007136,2025-11-04 14:53:12.717188,55.02,MERCH_UTILITIES_6747,utilities,"San Diego, CA",1236,2,0,14,1,0
TXN005237,2025-11-04 14:55:36.717188,86.58,MERCH_RESTAURANT_9578,restaurant,"New York, NY",1597,6,0,14,1,0
TXN005806,2025-11-04 14:57:36.717188,44.04,MERCH_GAS_STATION_4644,gas_station,"San Diego, CA",1231,3,0,14,1,0
TXN004792,2025-11-04 15:00:09.717188,20.97,MERCH_ONLINE_RETAIL_6805,online_retail,"Philadelphia, PA",571,0,0,15,1,0
TXN009966,2025-11-04 15:01:16.878087,2313.0,MERCH_TRAVEL_6582,travel,"Phoenix, AZ",314,12,1,15,1,0
TXN004911,2025-11-04 15:02:42.717188,54.73,MERCH_ENTERTAINMENT_5554,entertainment,"Philadelphia, PA",556,0,0,15,1,0
TXN008779,2025-11-04 15:05:35.717188,176.5,MERCH_TRAVEL_4199,travel,"Philadelphia, PA",1588,2,0,15,1,0
TXN007222,2025-11-04 15:06:48.717188,42.35,MERCH_HOME_IMPROVEMENT_9801,home_improvement,"Philadelphia, PA",1357,3,0,15,1,0
TXN007937,2025-11-04 15:07:03.717188,16.26,MERCH_PHARMACY_6286,pharmacy,"San Diego, CA",1269,2,0,15,1,0
TXN002192,2025-11-04 15:08:10.717188,30.94,MERCH_ONLINE_RETAIL_1431,online_retail,"New York, NY",223,3,0,15,1,0
TXN007438,2025-11-04 15:08:46.717188,57.52,MERCH_ONLINE_RETAIL_2848,online_retail,"Chicago, IL",1488,1,0,15,1,0
TXN007922,2025-11-04 15:09:04.717188,62.16,MERCH_GAS_STATION_3020,gas_station,"New York, NY",221,3,0,15,1,0
TXN002967,2025-11-04 15:09:47.717188,25.74,MERCH_PHARMACY_9176,pharmacy,"New York, NY",839,5,0,15,1,0
TXN001918,2025-11-04 15:14:04.717188,16.04,MERCH_RESTAURANT_2392,restaurant,"Philadelphia, PA",1290,3,0,15,1,0
TXN005154,2025-11-04 15:14:34.717188,13.43,MERCH_RESTAURANT_6536,restaurant,"New York, NY",1386,2,0,15,1,0
TXN001407,2025-11-04 15:15:31.717188,46.83,MERCH_RESTAURANT_8718,restaurant,"San Diego, CA",1776,0,0,15,1,0
TXN008221,2025-11-04 15:18:41.717188,2.76,MERCH_SUBSCRIPTION_1898,subscription,"San Antonio, TX",715,2,0,15,1,0
TXN006278,2025-11-04 15:20:27.717188,220.57,MERCH_ELECTRONICS_5292,electronics,"Houston, TX",1697,2,0,15,1,0
TXN005738,2025-11-04 15:24:05.717188,12.33,MERCH_ELECTRONICS_7696,electronics,"Philadelphia, PA",1342,0,0,15,1,0
TXN008949,2025-11-04 15:25:04.717188,208.27,MERCH_TRAVEL_2579,travel,"Dallas, TX",1503,1,0,15,1,0
TXN001778,2025-11-04 15:27:28.717188,487.33,MERCH_ELECTRONICS_2436,electronics,"Phoenix, AZ",416,2,0,15,1,0
TXN003828,2025-11-04 15:28:36.717188,9.99,MERCH_GAS_STATION_6771,gas_station,"Philadelphia, PA",1652,2,0,15,1,0
TXN002134,2025-11-04 15:28:51.717188,58.89,MERCH_SUBSCRIPTION_9900,subscription,"Chicago, IL",944,2,0,15,1,0
TXN009149,2025-11-04 15:32:04.717188,7.04,MERCH_HOME_IMPROVEMENT_4454,home_improvement,"San Antonio, TX",363,3,0,15,1,0
TXN000903,2025-11-04 15:33:40.717188,27.61,MERCH_PHARMACY_1159,pharmacy,"Dallas, TX",1237,2,0,15,1,0
TXN007470,2025-11-04 15:34:03.717188,48.66,MERCH_GAS_STATION_3869,gas_station,"San Diego, CA",503,3,0,15,1,0
TXN008360,2025-11-04 15:35:40.717188,239.58,MERCH_TRAVEL_2913,travel,"San Jose, CA",832,2,0,15,1,0
TXN005526,2025-11-04 15:38:58.717188,68.45,MERCH_UTILITIES_1381,utilities,"New York, NY",878,3,0,15,1,0
TXN003355,2025-11-04 15:39:07.717188,28.0,MERCH_ONLINE_RETAIL_2689,online_retail,"Dallas, TX",578,5,0,15,1,0
TXN003284,2025-11-04 15:40:20.717188,64.41,MERCH_CLOTHING_4117,clothing,"Chicago, IL",1584,0,0,15,1,0
TXN007296,2025-11-04 15:44:23.717188,84.82,MERCH_GAS_STATION_3338,gas_station,"Dallas, TX",1389,2,0,15,1,0
TXN003285,2025-11-04 15:46:34.717188,15.67,MERCH_UTILITIES_5127,utilities,"Los Angeles, CA",869,5,0,15,1,0
TXN004762,2025-11-04 15:47:13.717188,31.94,MERCH_RESTAURANT_9202,restaurant,"Dallas, TX",1139,3,0,15,1,0
TXN001162,2025-11-04 15:50:33.717188,56.26,MERCH_UTILITIES_9765,utilities,"Philadelphia, PA",288,3,0,15,1,0
TXN004500,2025-11-04 15:50:51.717188,29.39,MERCH_GAS_STATION_2312,gas_station,"Dallas, TX",1750,4,0,15,1,0
TXN000891,2025-11-04 15:51:46.717188,10.1,MERCH_SUBSCRIPTION_3776,subscription,"Houston, TX",1610,3,0,15,1,0
TXN006071,2025-11-04 15:51:59.717188,81.07,MERCH_UTILITIES_9294,utilities,"Philadelphia, PA",1058,0,0,15,1,0
TXN005240,2025-11-04 15:52:06.717188,11.84,MERCH_CLOTHING_4803,clothing,"San Jose, CA",345,1,0,15,1,0
TXN000107,2025-11-04 15:52:11.717188,1.79,MERCH_ONLINE_RETAIL_5471,online_retail,"Houston, TX",1179,3,0,15,1,0
TXN009594,2025-11-04 15:52:26.717188,189.73,MERCH_ELECTRONICS_4648,electronics,"Los Angeles, CA",1733,5,0,15,1,0
TXN009401,2025-11-04 15:55:13.717188,120.19,MERCH_UTILITIES_6129,utilities,"New York, NY",723,3,0,15,1,0
TXN000993,2025-11-04 15:58:17.717188,42.75,MERCH_UTILITIES_1666,utilities,"Dallas, TX",724,3,0,15,1,0
TXN004665,2025-11-04 15:59:19.717188,47.77,MERCH_SUBSCRIPTION_1097,subscription,"Houston, TX",723,3,0,15,1,0
TXN000533,2025-11-04 16:01:28.717188,3.99,MERCH_ELECTRONICS_4683,electronics,"Phoenix, AZ",246,2,0,16,1,0
TXN003396,2025-11-04 16:05:20.717188,15.51,MERCH_HOME_IMPROVEMENT_2030,home_improvement,"Houston, TX",453,4,0,16,1,0
TXN001701,2025-11-04 16:07:07.717188,62.63,MERCH_CLOTHING_1721,clothing,"Chicago, IL",523,0,0,16,1,0
TXN000041,2025-11-04 16:08:20.717188,36.69,MERCH_ONLINE_RETAIL_9786,online_retail,"Houston, TX",572,6,0,16,1,0
TXN009768,2025-11-04 16:09:57.717188,33.15,MERCH_GAS_STATION_7148,gas_station,"Dallas, TX",247,2,0,16,1,0
TXN007090,2025-11-04 16:10:06.717188,45.83,MERCH_SUBSCRIPTION_7223,subscription,"Phoenix, AZ",900,2,0,16,1,0
TXN004063,2025-11-04 16:14:30.717188,21.77,MERCH_TRAVEL_7370,travel,"San Diego, CA",809,2,0,16,1,0
TXN003229,2025-11-04 16:23:05.717188,40.04,MERCH_RESTAURANT_8450,restaurant,"Los Angeles, CA",364,2,0,16,1,0
TXN009208,2025-11-04 16:28:33.717188,13.5,MERCH_RESTAURANT_6781,restaurant,"San Antonio, TX",1177,2,0,16,1,0
TXN009531,2025-11-04 16:31:59.717188,44.95,MERCH_SUBSCRIPTION_9460,subscription,"San Diego, CA",1605,6,0,16,1,0
TXN005523,2025-11-04 16:37:16.717188,121.58,MERCH_ELECTRONICS_3842,electronics,"New York, NY",1311,4,0,16,1,0
TXN007914,2025-11-04 16:40:27.717188,32.04,MERCH_HOME_IMPROVEMENT_4683,home_improvement,"Los Angeles, CA",1028,1,0,16,1,0
TXN003282,2025-11-04 16:48:38.717188,7.04,MERCH_UTILITIES_7667,utilities,"Philadelphia, PA",954,3,0,16,1,0
TXN001968,2025-11-04 16:56:55.717188,34.22,MERCH_GAS_STATION_9218,gas_station,"Chicago, IL",1754,1,0,16,1,0
TXN004926,2025-11-04 16:57:30.717188,35.61,MERCH_RESTAURANT_2165,restaurant,"New York, NY",1671,4,0,16,1,0
TXN003452,2025-11-04 17:01:01.717188,117.66,MERCH_CLOTHING_6656,clothing,"Houston, TX",182,2,0,17,1,0
TXN001965,2025-11-04 17:02:23.717188,20.88,MERCH_GROCERY_8814,grocery,"San Antonio, TX",1382,1,0,17,1,0
TXN006673,2025-11-04 17:11:36.717188,49.1,MERCH_CLOTHING_7715,clothing,"Chicago, IL",1731,2,0,17,1,0
TXN004735,2025-11-04 17:12:31.717188,34.61,MERCH_GAS_STATION_7737,gas_station,"Dallas, TX",614,1,0,17,1,0
TXN000639,2025-11-04 17:21:35.717188,20.23,MERCH_HOME_IMPROVEMENT_1975,home_improvement,"Philadelphia, PA",543,1,0,17,1,0
TXN001568,2025-11-04 17:22:37.717188,43.0,MERCH_SUBSCRIPTION_9806,subscription,"Houston, TX",524,1,0,17,1,0
TXN006234,2025-11-04 17:29:16.717188,31.29,MERCH_HOME_IMPROVEMENT_6606,home_improvement,"Philadelphia, PA",492,4,0,17,1,0
TXN009264,2025-11-04 17:43:57.717188,118.46,MERCH_GROCERY_6651,grocery,"Chicago, IL",189,3,0,17,1,0
TXN007364,2025-11-04 17:44:46.717188,108.98,MERCH_ELECTRONICS_9063,electronics,"San Diego, CA",1073,4,0,17,1,0
TXN006279,2025-11-04 17:45:59.717188,20.19,MERCH_PHARMACY_4311,pharmacy,"Los Angeles, CA",1148,1,0,17,1,0
TXN008378,2025-11-04 17:53:25.717188,363.34,MERCH_TRAVEL_5328,travel,"Phoenix, AZ",1071,2,0,17,1,0
TXN004755,2025-11-04 17:54:47.717188,7.92,MERCH_ENTERTAINMENT_5529,entertainment,"Dallas, TX",1606,2,0,17,1,0
TXN003180,2025-11-04 17:57:22.717188,23.24,MERCH_GROCERY_2854,grocery,"Dallas, TX",650,2,0,17,1,0
TXN009168,2025-11-04 18:01:28.717188,58.71,MERCH_CLOTHING_2448,clothing,"Philadelphia, PA",1352,9,0,18,1,0
TXN000224,2025-11-04 18:03:29.717188,44.52,MERCH_UTILITIES_3854,utilities,"New York, NY",843,1,0,18,1,0
TXN003563,2025-11-04 18:21:33.717188,41.42,MERCH_SUBSCRIPTION_3931,subscription,"Phoenix, AZ",1368,1,0,18,1,0
TXN004266,2025-11-04 18:45:33.717188,26.09,MERCH_SUBSCRIPTION_5937,subscription,"San Diego, CA",1338,1,0,18,1,0
TXN005639,2025-11-04 18:50:30.717188,46.47,MERCH_HOME_IMPROVEMENT_3318,home_improvement,"Los Angeles, CA",1774,0,0,18,1,0
TXN001501,2025-11-04 18:52:53.717188,7.16,MERCH_RESTAURANT_9311,restaurant,"New York, NY",1331,5,0,18,1,0
TXN005259,2025-11-04 18:59:29.717188,16.13,MERCH_RESTAURANT_3171,restaurant,"Phoenix, AZ",684,1,0,18,1,0
TXN007386,2025-11-04 19:19:42.717188,28.15,MERCH_ENTERTAINMENT_2230,entertainment,"Philadelphia, PA",807,5,0,19,1,0
TXN005565,2025-11-04 19:26:07.717188,31.27,MERCH_GROCERY_8788,grocery,"Philadelphia, PA",355,7,0,19,1,0
TXN009816,2025-11-04 23:11:46.878087,6369.56,MERCH_ELECTRONICS_9230,electronics,"Jacksonville, FL",358,2,1,23,1,0
TXN009850,2025-11-04 23:13:34.878087,3602.85,MERCH_TRAVEL_4711,travel,"San Diego, CA",14,6,1,23,1,0
TXN009897,2025-11-05 01:56:04.878087,2503.48,MERCH_TRAVEL_6184,travel,"Boston, MA",996,2,1,1,2,0
TXN004808,2025-11-05 07:14:18.717188,89.63,MERCH_ENTERTAINMENT_6231,entertainment,"Chicago, IL",626,0,0,7,2,0
TXN000551,2025-11-05 07:26:45.717188,11.37,MERCH_ELECTRONICS_6533,electronics,"Phoenix, AZ",841,1,0,7,2,0
TXN006035,2025-11-05 07:33:34.717188,16.53,MERCH_SUBSCRIPTION_3974,subscription,"San Antonio, TX",1584,3,0,7,2,0
TXN007489,2025-11-05 07:36:32.717188,404.97,MERCH_ELECTRONICS_5937,electronics,"Dallas, TX",357,4,0,7,2,0
TXN009932,2025-11-05 07:38:10.878087,2044.58,MERCH_ONLINE_RETAIL_7193,online_retail,"Denver, CO",916,9,1,7,2,0
TXN007536,2025-11-05 07:39:57.717188,62.31,MERCH_ENTERTAINMENT_7792,entertainment,"San Antonio, TX",345,3,0,7,2,0
TXN008434,2025-11-05 07:43:19.717188,17.44,MERCH_RESTAURANT_1533,restaurant,"New York, NY",1320,2,0,7,2,0
TXN006938,2025-11-05 07:45:37.717188,10.67,MERCH_HOME_IMPROVEMENT_4105,home_improvement,"San Antonio, TX",1620,2,0,7,2,0
TXN007932,2025-11-05 07:46:26.717188,26.96,MERCH_GROCERY_8481,grocery,"Los Angeles, CA",887,4,0,7,2,0
TXN003926,2025-11-05 07:48:53.717188,375.71,MERCH_ELECTRONICS_6543,electronics,"San Antonio, TX",1044,2,0,7,2,0
TXN007587,2025-11-05 07:49:55.717188,37.88,MERCH_PHARMACY_1388,pharmacy,"Phoenix, AZ",1524,0,0,7,2,0
TXN000777,2025-11-05 07:50:44.717188,18.36,MERCH_SUBSCRIPTION_3845,subscription,"Chicago, IL",1779,2,0,7,2,0
TXN007292,2025-11-05 07:59:26.717188,1360.82,MERCH_TRAVEL_4765,travel,"Chicago, IL",1493,0,0,7,2,0
TXN000685,2025-11-05 08:03:33.717188,325.46,MERCH_ELECTRONICS_2609,electronics,"San Diego, CA",754,2,0,8,2,0
TXN000075,2025-11-05 08:04:09.717188,88.82,MERCH_ONLINE_RETAIL_4164,online_retail,"New York, NY",636,2,0,8,2,0
TXN008520,2025-11-05 08:06:08.717188,20.2,MERCH_RESTAURANT_4361,restaurant,"San Diego, CA",596,3,0,8,2,0
TXN009216,2025-11-05 08:06:52.717188,24.61,MERCH_GROCERY_8387,grocery,"Los Angeles, CA",1389,3,0,8,2,0
TXN009628,2025-11-05 08:09:11.717188,182.13,MERCH_ELECTRONICS_7820,electronics,"Houston, TX",612,4,0,8,2,0
TXN001496,2025-11-05 08:09:11.717188,43.85,MERCH_SUBSCRIPTION_6533,subscription,"Los Angeles, CA",245,1,0,8,2,0
TXN006492,2025-11-05 08:12:50.717188,22.38,MERCH_ENTERTAINMENT_2335,entertainment,"San Diego, CA",1270,2,0,8,2,0
TXN003468,2025-11-05 08:24:29.717188,37.42,MERCH_ELECTRONICS_3242,electronics,"Los Angeles, CA",1162,3,0,8,2,0
TXN006806,2025-11-05 08:25:16.717188,389.03,MERCH_ELECTRONICS_8850,electronics,"San Diego, CA",192,4,0,8,2,0
TXN003962,2025-11-05 08:25:26.717188,50.8,MERCH_ELECTRONICS_8255,electronics,"Phoenix, AZ",782,4,0,8,2,0
TXN006484,2025-11-05 08:27:46.717188,40.82,MERCH_PHARMACY_1424,pharmacy,"New York, NY",826,2,0,8,2,0
TXN000794,2025-11-05 08:28:12.717188,14.01,MERCH_CLOTHING_9955,clothing,"Philadelphia, PA",1623,0,0,8,2,0
TXN000762,2025-11-05 08:28:19.717188,142.95,MERCH_TRAVEL_8341,travel,"San Jose, CA",1089,2,0,8,2,0
TXN003770,2025-11-05 08:30:18.717188,30.41,MERCH_UTILITIES_3657,utilities,"San Antonio, TX",972,3,0,8,2,0
TXN002940,2025-11-05 08:34:47.717188,30.4,MERCH_CLOTHING_5323,clothing,"Phoenix, AZ",1022,3,0,8,2,0
TXN009887,2025-11-05 08:37:28.878087,716.46,MERCH_ONLINE_RETAIL_5024,online_retail,"San Antonio, TX",339,12,1,8,2,0
TXN001139,2025-11-05 08:41:25.717188,237.86,MERCH_ELECTRONICS_2781,electronics,"Los Angeles, CA",1011,4,0,8,2,0
TXN000298,2025-11-05 08:42:10.717188,13.94,MERCH_PHARMACY_1872,pharmacy,"San Antonio, TX",234,2,0,8,2,0
TXN004361,2025-11-05 08:48:39.717188,4.96,MERCH_UTILITIES_1530,utilities,"Houston, TX",1313,0,0,8,2,0
TXN006645,2025-11-05 08:50:54.717188,24.49,MERCH_ELECTRONICS_6715,electronics,"Los Angeles, CA",1086,3,0,8,2,0
TXN002598,2025-11-05 08:56:28.717188,1.76,MERCH_GROCERY_9611,grocery,"Philadelphia, PA",586,5,0,8,2,0
TXN004252,2025-11-05 09:03:11.717188,66.17,MERCH_HOME_IMPROVEMENT_6112,home_improvement,"Phoenix, AZ",1724,2,0,9,2,0
TXN007721,2025-11-05 09:03:25.717188,19.77,MERCH_SUBSCRIPTION_2183,subscription,"Dallas, TX",1555,4,0,9,2,0
TXN002880,2025-11-05 09:03:27.717188,9.49,MERCH_HOME_IMPROVEMENT_7864,home_improvement,"Los Angeles, CA",991,5,0,9,2,0
TXN005827,2025-11-05 09:03:41.717188,39.41,MERCH_RESTAURANT_3197,restaurant,"San Antonio, TX",1705,1,0,9,2,0
TXN007750,2025-11-05 09:07:22.717188,64.7,MERCH_SUBSCRIPTION_5620,subscription,"San Jose, CA",1569,2,0,9,2,0
TXN003253,2025-11-05 09:09:02.717188,25.01,MERCH_GROCERY_8465,grocery,"Chicago, IL",971,4,0,9,2,0
TXN008181,2025-11-05 09:12:28.717188,7.62,MERCH_ONLINE_RETAIL_2548,online_retail,"San Antonio, TX",419,3,0,9,2,0
TXN003599,2025-11-05 09:15:30.717188,80.33,MERCH_PHARMACY_1543,pharmacy,"Houston, TX",1643,2,0,9,2,0
TXN002137,2025-11-05 09:16:19.717188,26.93,MERCH_GROCERY_6463,grocery,"Los Angeles, CA",733,2,0,9,2,0
TXN005387,2025-11-05 09:17:54.717188,19.23,MERCH_SUBSCRIPTION_1266,subscription,"Houston, TX",1782,4,0,9,2,0
TXN006972,2025-11-05 09:19:00.717188,29.67,MERCH_ENTERTAINMENT_4065,entertainment,"San Jose, CA",1576,3,0,9,2,0
TXN001747,2025-11-05 09:22:31.717188,40.13,MERCH_HOME_IMPROVEMENT_6047,home_improvement,"San Antonio, TX",609,5,0,9,2,0
TXN008437,2025-11-05 09:22:44.717188,30.72,MERCH_ENTERTAINMENT_5489,entertainment,"Houston, TX",1409,3,0,9,2,0
TXN004963,2025-11-05 09:27:14.717188,51.42,MERCH_ENTERTAINMENT_3949,entertainment,"San Antonio, TX",1222,4,0,9,2,0
TXN002702,2025-11-05 09:27:37.717188,27.72,MERCH_ENTERTAINMENT_3321,entertainment,"Chicago, IL",271,4,0,9,2,0
TXN007573,2025-11-05 09:27:45.717188,18.21,MERCH_PHARMACY_4242,pharmacy,"Philadelphia, PA",627,1,0,9,2,0
TXN008783,2025-11-05 09:29:57.717188,267.53,MERCH_ELECTRONICS_7334,electronics,"San Jose, CA",449,4,0,9,2,0
TXN000896,2025-11-05 09:30:28.717188,51.09,MERCH_UTILITIES_7618,utilities,"San Diego, CA",578,2,0,9,2,0
TXN006692,2025-11-05 09:30:30.717188,51.75,MERCH_ELECTRONICS_6168,electronics,"Dallas, TX",265,4,0,9,2,0
TXN008512,2025-11-05 09:31:20.717188,40.07,MERCH_GAS_STATION_9070,gas_station,"New York, NY",225,3,0,9,2,0
TXN005380,2025-11-05 09:33:19.717188,4.3,MERCH_CLOTHING_1914,clothing,"San Jose, CA",1477,4,0,9,2,0
TXN003800,2025-11-05 09:34:25.717188,67.8,MERCH_ENTERTAINMENT_6293,entertainment,"Chicago, IL",1400,2,0,9,2,0
TXN005242,2025-11-05 09:35:34.717188,93.11,MERCH_CLOTHING_1512,clothing,"San Diego, CA",630,1,0,9,2,0
TXN001336,2025-11-05 09:35:38.717188,32.56,MERCH_ENTERTAINMENT_4728,entertainment,"Dallas, TX",618,5,0,9,2,0
TXN002079,2025-11-05 09:37:26.717188,310.88,MERCH_TRAVEL_4418,travel,"Philadelphia, PA",394,1,0,9,2,0
TXN007050,2025-11-05 09:37:56.717188,3.89,MERCH_ENTERTAINMENT_8911,entertainment,"Dallas, TX",1762,1,0,9,2,0
TXN008695,2025-11-05 09:38:07.717188,21.03,MERCH_PHARMACY_4600,pharmacy,"San Diego, CA",631,3,0,9,2,0
TXN004759,2025-11-05 09:43:32.717188,70.93,MERCH_SUBSCRIPTION_8265,subscription,"Los Angeles, CA",609,2,0,9,2,0
TXN001102,2025-11-05 09:46:33.717188,31.31,MERCH_UTILITIES_9779,utilities,"Philadelphia, PA",1664,2,0,9,2,0
TXN005887,2025-11-05 09:49:05.717188,119.82,MERCH_ELECTRONICS_3544,electronics,"Phoenix, AZ",800,1,0,9,2,0
TXN000368,2025-11-05 09:52:57.717188,22.7,MERCH_UTILITIES_2584,utilities,"Chicago, IL",423,4,0,9,2,0
TXN009001,2025-11-05 09:53:33.717188,7.72,MERCH_UTILITIES_8130,utilities,"San Jose, CA",1622,2,0,9,2,0
TXN003531,2025-11-05 09:53:40.717188,175.42,MERCH_ELECTRONICS_3048,electronics,"Dallas, TX",1291,0,0,9,2,0
TXN003129,2025-11-05 09:57:14.717188,35.29,MERCH_ENTERTAINMENT_4380,entertainment,"Philadelphia, PA",399,2,0,9,2,0
TXN008315,2025-11-05 09:59:42.717188,263.82,MERCH_ELECTRONICS_1550,electronics,"Chicago, IL",782,3,0,9,2,0
TXN007488,2025-11-05 10:01:05.717188,31.31,MERCH_CLOTHING_9267,clothing,"New York, NY",653,3,0,10,2,0
TXN008589,2025-11-05 10:02:51.717188,61.57,MERCH_GAS_STATION_8881,gas_station,"Chicago, IL",1020,4,0,10,2,0
TXN007062,2025-11-05 10:04:04.717188,27.76,MERCH_HOME_IMPROVEMENT_7224,home_improvement,"Houston, TX",857,1,0,10,2,0
TXN006666,2025-11-05 10:05:18.717188,123.28,MERCH_GROCERY_3933,grocery,"New York, NY",361,3,0,10,2,0
TXN004439,2025-11-05 10:06:17.717188,29.78,MERCH_UTILITIES_4181,utilities,"San Antonio, TX",919,2,0,10,2,0
TXN006408,2025-11-05 10:07:10.717188,2.61,MERCH_ONLINE_RETAIL_4422,online_retail,"San Antonio, TX",998,3,0,10,2,0
TXN000501,2025-11-05 10:08:04.717188,28.22,MERCH_ENTERTAINMENT_3280,entertainment,"San Diego, CA",1558,3,0,10,2,0
TXN001911,2025-11-05 10:08:25.717188,82.54,MERCH_ONLINE_RETAIL_3955,online_retail,"San Diego, CA",1346,4,0,10,2,0
TXN000854,2025-11-05 10:08:36.717188,129.43,MERCH_TRAVEL_1108,travel,"San Jose, CA",1167,3,0,10,2,0
TXN008667,2025-11-05 10:10:38.717188,54.06,MERCH_UTILITIES_8662,utilities,"Chicago, IL",606,3,0,10,2,0
TXN008732,2025-11-05 10:12:47.717188,37.07,MERCH_RESTAURANT_2322,restaurant,"Phoenix, AZ",776,2,0,10,2,0
TXN005309,2025-11-05 10:15:24.717188,109.55,MERCH_HOME_IMPROVEMENT_5729,home_improvement,"Houston, TX",466,3,0,10,2,0
TXN000144,2025-11-05 10:17:39.717188,129.76,MERCH_TRAVEL_1878,travel,"San Jose, CA",331,3,0,10,2,0
TXN004116,2025-11-05 10:19:42.717188,354.14,MERCH_TRAVEL_7068,travel,"New York, NY",1361,2,0,10,2,0
TXN005630,2025-11-05 10:20:02.717188,60.64,MERCH_ONLINE_RETAIL_2219,online_retail,"New York, NY",1433,2,0,10,2,0
TXN002531,2025-11-05 10:23:09.717188,42.26,MERCH_GAS_STATION_4276,gas_station,"Phoenix, AZ",1387,4,0,10,2,0
TXN001409,2025-11-05 10:23:58.717188,179.02,MERCH_ELECTRONICS_6764,electronics,"Los Angeles, CA",1216,5,0,10,2,0
TXN001099,2025-11-05 10:24:26.717188,65.04,MERCH_PHARMACY_8774,pharmacy,"San Diego, CA",872,3,0,10,2,0
TXN003286,2025-11-05 10:26:03.717188,6.8,MERCH_ELECTRONICS_3440,electronics,"Dallas, TX",996,4,0,10,2,0
TXN006515,2025-11-05 10:27:04.717188,42.81,MERCH_ENTERTAINMENT_3006,entertainment,"Dallas, TX",192,4,0,10,2,0
TXN002289,2025-11-05 10:28:10.717188,127.41,MERCH_ELECTRONICS_9031,electronics,"San Diego, CA",1548,0,0,10,2,0
TXN008358,2025-11-05 10:29:22.717188,25.84,MERCH_PHARMACY_4450,pharmacy,"San Jose, CA",1361,0,0,10,2,0
TXN005236,2025-11-05 10:29:23.717188,22.48,MERCH_SUBSCRIPTION_4001,subscription,"San Antonio, TX",1069,4,0,10,2,0
TXN003369,2025-11-05 10:33:26.717188,22.74,MERCH_RESTAURANT_6998,restaurant,"Chicago, IL",623,1,0,10,2,0
TXN003059,2025-11-05 10:34:01.717188,20.98,MERCH_HOME_IMPROVEMENT_4014,home_improvement,"Philadelphia, PA",1044,0,0,10,2,0
TXN004679,2025-11-05 10:34:09.717188,24.75,MERCH_RESTAURANT_6604,restaurant,"Phoenix, AZ",852,2,0,10,2,0
TXN001582,2025-11-05 10:38:06.717188,72.09,MERCH_UTILITIES_3903,utilities,"San Antonio, TX",913,2,0,10,2,0
TXN003773,2025-11-05 10:40:07.717188,13.53,MERCH_ENTERTAINMENT_7277,entertainment,"New York, NY",1123,4,0,10,2,0
TXN003032,2025-11-05 10:40:23.717188,73.88,MERCH_ENTERTAINMENT_6468,entertainment,"New York, NY",1149,5,0,10,2,0
TXN009485,2025-11-05 10:41:36.717188,40.65,MERCH_CLOTHING_3905,clothing,"Chicago, IL",1541,0,0,10,2,0
TXN007465,2025-11-05 10:42:00.717188,27.13,MERCH_ENTERTAINMENT_6287,entertainment,"Philadelphia, PA",1576,1,0,10,2,0
